newsSource|publishDate|headlineText
The Daily Mail|2020 04 30|Vatican's 'Robin Hood' helps feed transsexual prostitutes hit by lockdown
The Daily Mail|2020 05 01|Trans woman sets herself on fire in Georgia as virus lockdown cuts income
The Daily Mail|2020 05 05|'We were in a very different world back then': Ex-Corrie star Julie Hesmondhalgh believes producers wouldn't offer her the chance to reprise her role as transgender Hayley
The Daily Mail|2020 05 05|Nurse says she is the proud owner of a 'transgender cat' after it was forced to have sex change surgery to relive urinary problems
The Daily Mail|2020 05 07|Transgender people could be forced to undergo exorcisms to 'save' them under proposed laws in Indonesia 
The Daily Mail|2020 05 09|Transgender inmates have carried out seven sex attacks on women in jail: Despite the risks, male-born trans convicts are still allowed to move into women's prisons 
The Daily Mail|2020 05 11|Transgender woman in hospice while awaiting court ruling
The Daily Mail|2020 05 12|Michigan woman at center of transgender rights case dies
The Daily Mail|2020 05 13|2 indicted in killings of Puerto Rico transgender women
The Daily Mail|2020 05 13|Transgender woman in landmark US Supreme Court case dies
The Daily Mail|2020 05 14|'It's important to celebrate how far we have come': Non-binary actor Tommy Dorfman models furry rainbow sandals as they front a new prom-themed 'all-gender' Pride campaign for UGG
The Daily Mail|2020 05 14|Cynthia Nixon discusses being a parent to a transgender child, sexuality and white privilege in candid new interview
The Daily Mail|2020 05 16|Two cops are indicted on assault charges after they slammed a transgender woman's face into the sidewalk during arrest caught on video
The Daily Mail|2020 05 22|Supreme Court won't put transgender inmate surgery on hold
The Daily Mail|2020 05 23|Marks & Spencer's transgender policy which allows men who identify as women to use female changing rooms 'puts women and girls at risk' from voyeurs, say campaigners 
The Daily Mail|2020 05 26|Virginia school board defends transgender bathroom ban
The Daily Mail|2020 05 27|Colombian transgender model whose husband was born a woman and is carrying their baby shares sweet snap of her kissing his bump at eight months pregnant
The Daily Mail|2020 06 09|L'Oreal offers new job to black transgender model sacked over race remarks
The Daily Mail|2020 06 09|"Harry Potter star says ""transgender women are women"" after J.K. Rowling tweets spark row"
The Daily Mail|2020 06 09|Model Munroe Bergdorf makes peace with L'Oreal Paris after brand's president expresses 'regret' over 'silencing' her for speaking out on racism in 2017 - and pledges €50,000 to black and transgender charities
The Daily Mail|2020 06 09|Daniel Radcliffe lashes out at JK Rowling over her comments about transgender people and apologises to Harry Potter fans if her remarks have 'tarnished or diminished' their love of her books 
The Daily Mail|2020 06 10|Emma Watson speaks out in support of transgender community amid JK Rowling row
The Daily Mail|2020 06 10|Vanderpump Rules alum Billie Lee says star Jax Taylor 'refused to film' with her because she's transgender... after four cast members are axed by Bravo
The Daily Mail|2020 06 10|JK Rowling responds to critics over her transgender comments
The Daily Mail|2020 06 10|JK Rowling reveals she was sexually assaulted in her 20s and still feels the scars of 'domestic violence' from her first marriage as she hits back in 'transphobia' row with deeply personal 3,663-word essay 
The Daily Mail|2020 06 10|'I want to make it absolutely clear I disagree': Fantastic Beasts star Eddie Redmayne hits out at J.K. Rowling and says 'respect for transgender people remains a cultural imperative' 
The Daily Mail|2020 06 11|'I slapped her but I'm not sorry': JK Rowling's ex-husband says there was 'no domestic or sexual violence' in their marriage but ADMITS he did 'slap' her - as he breaks silence over her revelations amid 'transphobia' row
The Daily Mail|2020 06 11|Transgender woman who was arrested at a protest details her 'terrifying' two-day ordeal in a men's jail, revealing she was sexually harassed by inmates, denied medication, and refused help while having a severe panic attack
The Daily Mail|2020 06 11|School drops plans to name house after JK Rowling amid transphobia row
The Daily Mail|2020 06 11|Transgender man reveals he's expecting his SECOND child having fallen pregnant again by 'happy accident' - after strangers branded him a 'monster' while carrying his daughter
The Daily Mail|2020 06 11|School DROPS plans to name house after JK Rowling amid 'transphobia' row telling parents the author is 'no longer an appropriate role model'
The Daily Mail|2020 06 12|Transgender couple in limbo as Hungary bans changes to identity papers
The Daily Mail|2020 06 12|'Heartbroken' editor of world's biggest Harry Potter fan site urges people to stop buying JK Rowling's books and watching her films after 'transphobia' row
The Daily Mail|2020 06 13|PICTURE EXCLUSIVE: Rupert Grint steps out with girlfriend Georgia Groome and their baby daughter after slamming JK Rowling for 'transphobia'
The Daily Mail|2020 06 14|NHS quietly U-turns on its guidelines for controversial puberty-blocking drugs for transgender teens which could have long-term effects on brains, bones and mental health
The Daily Mail|2020 06 15|Doctor Who introduces Rebecca Root as the show's first transgender companion for new audio series 
The Daily Mail|2020 06 15|Supreme Court says gay, transgender workers protected by law
The Daily Mail|2020 06 15|Transgender TV presenter India Willoughby claims people with gender dysphoria are NOT the same as those who 'self-identify' as another gender as she discusses J.K. Rowling 'transphobia' row
The Daily Mail|2020 06 15|Transgender TV presenter India Willoughby claims people with gender dysphoria are NOT the same as those who 'self-identify' as another gender as she discusses J.K. Rowling 'transphobia' row
The Daily Mail|2020 06 17|Congressional delegation blasts DOE transgender ruling
The Daily Mail|2020 06 19|Trump administration backs Idaho transgender sports ban
The Daily Mail|2020 06 25|Baroness Nicholson is axed as Booker Prize vice-president as foundation scraps ALL honorary titles amid claims Tory peer 'bullied' transgender model she called 'weird creature'
The Daily Mail|2020 06 27|'I'm NOT transphobic': Baroness Nicholson defends her 'commitment to equality and diversity' as she apologises for calling transgender model a 'weird creature' on Twitter
The Daily Mail|2020 06 27|Taylor Swift blasts the 2020 census for not including options for transgender and non-binary residents and pushes for the Equality Act to be passed 
The Daily Mail|2020 06 27|Taylor Swift blasts the 2020 census for not including options for transgender and non-binary residents and pushes for the Equality Act to be passed 
The Daily Mail|2020 07 02|Harry Potter fan sites step back from Rowling over transgender views
The Daily Mail|2020 07 02|Black transgender woman, 22, is shot dead in Dallas - at least the 19th trans murder victim nationwide this year - as advocates say its been a 'tumultuous time' for the progressive city's trans community
The Daily Mail|2020 07 05|Best-selling children's author Gillian Phillip is sacked - after adding hashtag 'I stand with JK Rowling' to her Twitter handle amid bitter row over transgender rights 
The Daily Mail|2020 07 06|Leading authors urge Booker Prize bosses to reinstate Baroness Nicholson after she was axed as vice-president amid transphobia row 
The Daily Mail|2020 07 12|'We deserve to feel safe': Transgender Neighbours star Georgie Stone condemns a 'cruel' Adelaide hate preacher for distributing homophobic pamphlets
The Daily Mail|2020 07 13|'It's hugely complicated': Harry Potter's Miriam Margolyes explains why she won't get involved in JK Rowling's transgender row
The Daily Mail|2020 07 13|MP Jackie Doyle-Price accuses transgender lobby groups of turning gender stereotyping into a 'science' by encouraging girls as young as 10 to believe they're 'not female' and to take puberty-blocking drugs
The Daily Mail|2020 07 14|Should Dexter, 9, REALLY be on the transgender fast track? Child who was born a girl has been waiting three years for an autism diagnosis. Yet it took just months for UK's leading gender clinic to agree to set him on road to transitioning
